-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
221,-1,216,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,216,215,-1,222,223,-1,222,215,223,216,-1,215,215,215,215,215,215,215,215,215,215,215,-1,216,-1,221,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,-1,215,215,215,215,215,215,215,215,-1,215,215,215,215,215,215,-1,215,215,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,216,215,215,-1,215,215,215,215,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,217,215,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,-1,215,-1,215,215,-1,-1,-1,-1
215,-1,-1,-1,215,-1,216,-1,215,217,217,-1,-1,-1,-1,-1,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,217,217,215,215,217,217,-1,215,-1,215,215,215,215,215,215,215,215,215,215,215,215,-1,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,216,215,215,215,215,215,215,215,-1,-1,216,215,215,215,-1,-1,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215,215,215,215,215,215,215,215,215,215,-1,215,215,215,215,215,215,215,215,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,-1,-1,215,215,215,215,215,215,-1,-1,-1,-1,215,215,-1,-1,-1,-1,215,215,215,215,-1,-1,216,215,215,215,215,-1,-1,215,215,-1,-1,-1,-1,215,-1,-1,215,216,-1,215,215,-1,215,215,215,216,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,216,216,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,217,217,217,215,215,215,215,217,217,217,217,-1,-1,-1,215,215,215,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215,215,-1,-1,-1,-1,-1,-1
215,215,216,215,215,-1,-1,-1,-1,216,217,216,216,216,215,217,215,215,-1,215,222,223,-1,222,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,-1,221,-1,215,215,215,215,215,215,217,215,217,217,215,216,216,215,216,215,215,215,215,215,215,215,215,215,215,215,215,215,216,215,215,215,215,215,215,-1,-1,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,-1,-1,-1,215,215,215,215,215,215,215,215,215,215,216,216,216,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,216,215,215,215,215,215,215,215,215,215,215,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,-1,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,-1,215,215,215,215,215,-1,215,215,215,215,215,215,215,216,215,215,215,216,-1,216,-1,215,215,215,215,215,215,215,215,-1,215,215,-1,215,215,-1,215,215,215,215,215,215,216,216,215,215,215,215,-1,-1,-1,-1,215,215,215,-1,-1,-1,215,215,215,-1,217,-1,-1,-1,-1,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,217,217,217,217,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,-1,-1,215,215,215,217,215,215,215,215,215,215,-1,215,215,215,215,-1,-1,-1,-1
215,215,-1,215,215,216,-1,216,219,219,219,219,219,215,215,217,217,215,215,215,215,223,-1,222,215,215,-1,-1,-1,215,215,219,219,217,217,215,219,219,215,215,215,215,215,215,215,215,215,215,215,217,216,216,217,215,215,215,215,215,216,215,215,215,215,215,220,215,215,215,215,215,215,215,215,-1,-1,215,215,215,215,215,215,215,215,215,215,216,215,223,215,215,215,215,215,215,215,215,215,215,215,215,215,215,216,216,216,216,215,216,216,216,216,216,216,216,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,216,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,-1,-1,-1,-1,-1,-1,215,215,215,215,215,215,215,215,-1,-1,-1,-1,-1,-1,-1,215,215,215,215,215,-1,215,215,215,215,215,215,215,215,216,216,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,-1,-1,-1,-1,215,215,215,215,215,217,215,215,217,215,215,215,215,215,215,215,-1,-1,-1,-1,-1,-1,215,217,217,217,215,215,215,215,215,215,215,-1,-1,215,-1,215,215,215,215,-1,215,215,215,215,215,216,216,216,216,216,215,215,215,215,-1,-1,215,-1,215,-1,-1,-1,-1
215,215,216,215,215,-1,216,215,217,217,-1,219,217,215,219,-1,216,215,216,215,215,215,-1,222,215,215,-1,216,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,216,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,216,215,215,215,215,216,215,215,215,215,215,215,215,216,216,215,216,215,216,216,-1,-1,215,216,216,216,215,215,215,215,215,215,215,215,215,215,216,216,216,216,216,216,-1,-1,-1,-1,-1,-1,216,-1,-1,-1,-1,215,215,215,215,216,215,215,215,215,215,215,215,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,216,-1,-1,-1,215,215,215,215,215,215,215,215,215,215,215,215,-1,-1,215,215,215,215,215,215,215,215,215,-1,-1,-1,-1,-1,-1,-1,215,215,215,215,216,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,216,215,215,215,215,215,215,215,216,216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,216,215,215,217,217,215,215,215,215,215,215,215,217,215,215,215,215,215,215,217,215,217,215,215,215,215,215,215,215,215,-1,-1,215,215,217,215,215,217,-1,-1,-1,-1,-1,-1,-1,215,215,-1,-1,215,216,216,-1,215,-1,215,215,215,-1,215,-1,-1,-1,-1
215,215,215,215,215,215,-1,215,217,216,216,216,215,215,219,216,215,216,219,215,215,215,219,219,215,-1,-1,215,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,217,217,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,216,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,216,216,216,216,215,215,215,215,215,215,215,215,215,215,215,-1,215,216,216,216,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,216,216,215,215,215,215,215,215,215,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,216,215,215,215,215,215,215,215,215,215,215,215,-1,215,215,215,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,216,216,215,215,215,215,215,215,215,215,215,215,217,217,217,217,215,215,215,215,215,217,217,215,217,217,217,217,217,217,217,215,215,215,215,215,215,217,215,215,215,215,215,215,215,217,217,217,217,215,215,215,215,215,215,215,215,-1,215,215,-1,-1,-1,216,215,215,215,215,215,215,215,215,215,-1,-1
215,215,215,215,215,215,215,215,215,215,217,215,215,215,219,215,219,219,219,215,215,215,219,215,215,215,-1,-1,-1,215,217,215,215,215,215,215,215,215,215,215,215,215,215,215,216,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,216,216,216,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,216,216,215,215,215,-1,216,216,216,216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215,215,215,215,215,215,215,215,215,-1,-1,-1,-1,-1,215,215,215,-1,-1,-1,-1,-1,-1,-1,-1,215,215,215,215,215,215,215,215,215,215,-1,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,216,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,217,215,217,217,215,217,215,215,215,215,215,215,215,215,215,217,216,216,216,216,215,215,215,215,215,217,215,215,215,215,215,215,215,215,217,217,215,215,215,215,215,215,215,-1,216,216,216,216,216,216,216,216,217,215,215,-1,215,215,215,215,215,-1,-1
